"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
12912716.3929722,11.7928759101778,9.38152252417058,9.47280599479564,10.6556656791363,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
25528596.924369,7.88448888575658,10.7340550841764,7.511841036845,9.52032714500092,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0
8757705.58117185,9.96713210805319,5.24500653659925,6.30058994470164,10.5756760993972,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
12841014.5085783,7.71176734915935,9.18271195190027,8.52470051683486,11.7090635662898,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
21226085.5971084,11.4105205014348,10.2177635908592,11.0931114617269,10.2485341171268,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
19906383.3779837,11.0123534586746,8.42483220202848,6.05412415205501,5.93324467609636,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
10277693.0179458,5.74561935616657,6.86498862388544,10.4526555165648,11.2653384050354,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1
18636020.1016658,5.01033956278116,8.1269940987695,11.1158134331927,8.1971501421649,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1
20587184.4210873,6.95131449052133,11.4739993887488,10.3648545341566,7.3000720848795,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1
26549509.2184648,9.71698945062235,10.3853057529777,11.8994479340035,11.9245799116325,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
11394782.8905659,6.25187352765352,7.75247894693166,5.75982556096278,9.96962578454986,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
10787296.8119468,8.72992717335001,5.53978962590918,6.12239855667576,10.8819882276002,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
8591735.4911944,10.4839266778436,7.78670373628847,10.6890257818159,8.81476233829744,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0
18588021.2168403,11.498238945147,7.55567723023705,9.85483390046284,7.33128208084963,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1
10506884.4589999,6.91867948742583,6.21742673311383,7.58117606607266,10.0314248432405,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1
15292786.8923175,5.77942108805291,5.20550046861172,8.03073359676637,7.46876959642395,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
23494501.9452006,9.81358887255192,11.0360692595132,11.0238051156048,11.0982873321045,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
16072733.5738532,11.5067886440083,9.51049303496256,8.61670164694078,11.9238962370437,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
9287573.46077617,5.99235645425506,8.43819322087802,8.1934922777582,7.05728081171401,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
12370165.6206113,8.78465899615549,5.83728842786513,5.76729243877344,9.89212329196744,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0
21394416.0140855,11.2834838714916,8.9807675445918,10.3140146709047,5.39152379822917,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1
18077094.5040494,11.856042688014,11.3850978431292,11.0240511377342,10.3904111746233,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1
26988761.6110001,9.95860332460143,11.4531941139139,5.05868863430806,10.0363429666031,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
23110405.6049779,5.93683579633944,8.96399989235215,6.41382389888167,9.57012950745411,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1
9968259.71872861,6.26866021449678,8.37407655292191,8.2069544706028,7.77182859857567,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1
8866194.81552404,9.78723462857306,7.78288836823776,11.7128278706223,8.21800667140633,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1
4911414.12973143,5.43033698969521,6.64670563908294,8.69875086890534,11.9170619423967,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1
6397152.02163619,8.27705163531937,6.47984771872871,8.50829348876141,8.88930309284478,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0
19719005.8231276,6.20986206154339,10.46279348596,5.55226485687308,8.70869432156906,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0
2860855.54356471,10.9436100358143,9.12438216200098,11.2476457466837,5.83338578161784,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0
12547938.604097,7.95436567021534,6.68766056327149,9.01546992664225,10.784786737524,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1
18008977.0833741,7.23183831316419,8.43641219381243,8.38285211473703,11.5182962019462,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
40419684.7103379,11.6674229563214,11.4437170391902,7.56760402373038,11.4534372708295,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
18877172.5969821,7.6186715150252,10.8248875460122,10.2625574355479,6.73669673525728,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1
11658397.8603854,7.33947842451744,5.4573756090831,8.90737860929221,8.12597453407943,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
19926663.7653846,10.7610360635445,11.114201473305,10.5023657407146,9.24637615238316,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
10548307.800668,8.11581021547318,11.5435341484845,9.85862254281528,5.67491426086053,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1
14783314.9136959,8.41796009079553,10.9396756782662,8.75345743447542,7.27300834516063,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0
14175611.9086215,11.9729212431703,11.9306306778453,9.4282821060624,8.39251318247989,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
22146531.8738588,9.62376494263299,10.3079810177442,11.3169695921242,9.60755372210406,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1
4891720.8713552,9.80218733567744,6.02381051168777,11.7894158856943,9.49969412363134,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
23754891.9387378,10.6879422990605,11.2077866739128,6.54184794216417,11.1196247381158,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
12876230.8017079,6.57115562190302,8.92129117855802,11.5762132771779,6.36615045717917,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
15286299.5190548,10.899829691276,7.7669281961862,5.06813681079075,10.3550980929285,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1
15095926.3003633,9.61947543383576,9.02098379773088,9.12885514227673,8.35690598771907,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1
12299008.29419,11.1121122173499,9.02835190063342,10.8356384870131,7.08572705625556,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0
8578459.05345905,5.82654471998103,8.11048984248191,8.14370118873194,10.5040958132595,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0
16178334.4385235,6.29947438556701,11.6242529056035,7.09993568458594,7.55600529396906,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1
22949561.653571,9.85001501161605,10.7065546112135,5.50618502986617,11.4512818346266,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1
19125747.8307856,11.8656416337471,8.96110533038154,9.00090960878879,10.4778427416459,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1
16821483.2492719,7.68594651087187,11.2104362861719,11.8482549958862,7.19949088594876,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1
8979656.07619194,11.9556084962096,6.04532795515843,11.240418595029,8.85909636341967,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1
6441993.83984617,11.0982573793735,7.39618798159063,9.9244010723196,9.02903712028638,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1
13972151.8696012,11.0368396141566,5.64428391982801,7.39431269257329,6.79711587238126,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1
6343764.01215478,6.38765962119214,8.76919229282066,10.4686644021422,5.83987349295057,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
29614386.1422683,9.36373480851762,8.09115619072691,5.9096843758598,11.6721518989652,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1
11613517.2559196,7.53761451272294,6.59452855377458,5.30067317537032,9.74210909707472,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
5999785.37720225,6.77994158468209,9.63545925612561,9.12734104297124,9.94352807989344,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0
19675947.6960176,11.7786989312153,11.6557196397334,10.6882952109445,9.19571941997856,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1
14881686.7758841,9.98627309943549,7.75217967387289,5.74131366983056,10.3130760036875,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1
17627837.6185766,10.4426843016408,9.11546068289317,9.92335596843623,8.51794605050236,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
4199627.89154571,9.13546022633091,6.23459907644428,6.36361023155041,6.84702981682494,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
13198675.5090803,11.1058907541446,11.8018165428657,10.6076466026716,5.11123569402844,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
8026042.32308324,10.2892654519528,8.79541055322625,6.01627339213155,8.78456623037346,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
22526311.7505639,10.2867561618332,6.76267733448185,8.30551035446115,10.7146701258607,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1
23684726.3378472,6.22732134186663,9.39333172165789,6.12873437907547,7.3186238380149,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1
13280071.5007629,9.13452013302594,7.32711214502342,10.3174474269617,9.85786459431984,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1
5996157.49869784,9.76418603467755,5.6773282866925,11.4864965016022,5.74111376330256,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1
21278947.3175509,8.44273303006776,7.73229723260738,11.9098893194459,9.66542910179123,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
8708925.59853321,5.94225742481649,10.9454809064046,5.08067983551882,7.38638604898006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
8714980.81041124,5.01687016920187,7.97495303070173,9.13931469852105,5.09266505949199,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
21303496.6499524,10.5372281428427,10.0666884796228,6.15611570281908,10.0217874892987,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4529850.01552429,9.47301161056384,11.419851209037,7.50945811602287,5.77310142689385,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1
26768562.4747478,8.44066562177613,9.99223820096813,10.4668102876749,11.6186735518277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
13014923.5899326,9.54510507313535,8.03449705196545,8.2862932914868,8.86951439199038,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0
30306648.2541793,10.2269267486408,8.04895012639463,6.06135337520391,11.5832932321355,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
24622685.7726767,7.38560081738979,10.3071860088967,9.39210239984095,10.8694040630944,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1
19170383.7501293,6.96841659047641,8.38808712782338,11.067659056047,11.3380760387518,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1
13584734.3809944,9.33591306651942,8.67868714989163,5.14782508509234,7.03961782413535,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11761976.3125272,8.06462671398185,9.78825931251049,5.6454709104728,8.49125142139383,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
11548541.8753048,9.57655586441979,6.25174991437234,11.5167093200143,8.83734825067222,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1
29611539.7869723,10.9677896883804,11.9034112582449,6.56132616498508,8.92327492358163,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1
24146316.772989,7.52066921722144,9.24066110351123,5.36564936349168,8.97602562210523,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0
17040641.097269,6.04289486212656,10.7953549225349,9.86727512534708,9.13959361845627,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
14167107.6284029,8.57851765840314,6.39873384241946,5.62467124219984,11.2257849061862,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
23567991.8028671,5.38156166300178,11.3181672939099,10.4224002023693,7.49771104054525,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1
7190120.92860417,9.09134048921987,7.35858387616463,5.10180829442106,8.08964841510169,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1
3693124.35454463,5.29762308672071,6.23121516918764,11.1804172478151,5.02210283535533,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0
15128604.6595026,7.02943232934922,10.6273404434323,6.64274098002352,5.76710246759467,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0
29236376.8590531,9.19589684158564,10.0994753472041,9.79306670464575,10.5820145246107,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1
18842447.6878222,8.19409528793767,9.8026011781767,7.17516064178199,11.6360864737071,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21804060.2745166,5.77152413316071,10.5596075267531,11.9139368643519,11.9595524403267,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
7983473.54603053,11.2751149043906,6.61125462781638,9.75746513111517,8.5652800865937,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
23602444.1565474,8.74458135059103,10.7682091493625,8.89449422480538,11.3779273421969,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
6311471.42442449,6.50972574716434,6.51050677220337,10.1817714322824,5.78872965788469,1,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1
13603549.1876778,11.8878011687193,6.8587489426136,10.5392274314072,11.1048583351076,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1
11184240.3115187,7.87651827628724,5.72846338106319,9.59684650413692,6.00803900696337,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1
14626289.3049023,9.34259448782541,10.5778877104167,11.7892537175212,11.545445933938,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1
30388987.7549646,6.22281421534717,10.8842966088559,5.12653695652261,9.04132933937944,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
13019250.8524565,5.39959310274571,11.4603163495194,11.5514628880192,6.49347840668634,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
6733584.50909554,6.8739311536774,6.16333442018367,5.05739679280668,6.70001221192069,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1
5503792.80267149,6.59193019755185,9.25714798597619,9.98567683016881,7.25876508816145,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1
14869341.1590615,10.491579080699,8.58075277134776,7.59017658466473,10.4284291062504,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1
8520187.2810043,7.98087400989607,5.97125025861897,8.59857440344058,8.92787333927117,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
15859608.8793368,7.45199315133505,10.0771408663131,6.66793194878846,6.68492592521943,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
6663083.50466944,9.90197563474067,9.82165621151216,5.48832298652269,6.95195835689083,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
13137215.0340279,8.05641095107421,7.77660813881084,7.08947489620186,9.91444149753079,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
19208810.2780589,11.0362786450423,10.4605852144305,11.3429586435668,11.5013950516004,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1
6566694.37931222,8.44697683397681,6.73614876391366,11.0552339761052,6.29537905775942,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
29237464.2477945,11.619406381622,7.52995154866949,10.4229679629207,10.3597420994192,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18215687.6129179,10.6332401356194,10.9989114364143,10.9391061493661,7.24968705885112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
43018852.0920726,6.55966616305523,11.8456528894603,6.38999630091712,9.21338943205774,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
8591268.40810802,7.62953892257065,6.18435586057603,7.71014270605519,10.6135533519555,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
18710793.4221217,9.59458979126066,11.7615680079907,8.53136970475316,7.68075667135417,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
17745729.7062544,11.7371204106603,11.369469167199,8.19314319267869,8.25376706873067,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
9159011.20311984,6.21944809425622,6.62391455261968,8.95654806261882,8.6737811670173,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
21997886.5043509,7.67587590171024,10.8137200553901,11.0721378971357,11.254857041873,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1
23564224.1599966,9.79248029738665,11.6077514395583,8.23667295323685,11.7465106081218,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1
13083425.4863823,9.67661318229511,8.32572461781092,7.11922794394195,9.6613525217399,1,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,0
8824537.87060482,7.59135311516002,10.9445315899793,10.2965492412914,6.67103143385611,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1
11974034.2633843,9.73299113567919,5.94882060145028,9.22860764409415,8.68307277210988,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
22030765.2803522,10.9257674491964,7.75966261676513,8.82569287507795,9.31827765866183,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1
22010881.1607238,11.6323240615893,8.16848945640959,11.4494120837189,10.4446699209511,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
11162715.8650871,5.2392787442077,10.9651316809468,11.9714803893585,8.2005487177521,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
10204282.2723102,5.04674070701003,8.42129902169108,11.5367122436874,6.34037782717496,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1
20027507.0750528,6.17918416415341,11.53283358505,9.57953482959419,6.10266419383697,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
18500229.4319569,8.38343008118682,8.99959820951335,10.6971279727295,6.09762790403329,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1
23196055.6201281,11.7561975850258,11.6338179023005,6.31103512924165,11.2058957240079,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1
6160444.73577809,8.60151891107671,9.60873597487807,10.5881992387585,6.75265318481252,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
7442121.16809799,7.11952627659775,8.20510826562531,7.51167000900023,6.38399205938913,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
8869546.8029486,5.42561154789291,5.54233246087097,7.04207166307606,10.1914504833985,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1
7727999.54872742,8.21329040708952,9.56557172629982,9.8309298788663,7.19262435031123,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1
20161588.9914787,7.49630558793433,10.9352076787036,6.40404708008282,9.45800990145653,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1
12055159.7498952,6.38555200048722,7.95841213455424,8.10103809181601,8.55493164132349,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
6251015.77072841,9.97188429674134,5.27091768453829,5.908835940063,9.48186973715201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
5964663.53449964,7.05227312841453,8.15862730867229,7.8870218032971,5.9183846663218,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
15395171.605568,8.92335335351527,11.1654247504193,10.7397025055252,7.92389296158217,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1
12716976.3636262,8.59765873942524,5.99013558588922,11.169176321011,10.3370375691447,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
9209683.33965593,9.99593439698219,7.64363336609676,11.4190462632105,7.5091414609924,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0
21981329.3548655,8.74762572022155,9.04588629421778,5.32441814988852,11.2101129472721,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1
5659489.43029182,10.6398327336647,6.37724375212565,7.76547849574126,5.58752638427541,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1
14191627.3143803,5.13068092614412,10.7109851804562,10.6735106257256,6.36998265306465,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
13073321.9166114,6.9906917004846,11.9846830228344,6.78855210822076,7.26053030439653,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1
12541212.2695873,10.0498789199628,5.571343222633,10.2167208453175,7.0893212177325,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1
10169701.7163009,9.60032363189384,6.93222034326755,6.9992610597983,7.72814558492973,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1
12983459.8107878,10.1544617388863,10.6351369740441,8.65757081191987,10.2732078544796,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16992683.8528255,6.32259786617942,7.94923181645572,11.3283538415562,11.7751319778617,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
10882872.6790948,9.97796156536788,10.6378979352303,7.6043982449919,7.50237206555903,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1
8859221.89633087,10.3309056218714,7.60245940135792,9.88716036826372,8.51317544328049,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1
24699091.201742,7.64062666962855,11.3714149277657,9.54424040112644,10.57513659494,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
17905351.8179447,7.81956831016578,10.7511891757604,11.7030108002946,9.52295987890102,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1
11075367.250703,11.6668498108629,6.92644092650153,6.10097210085951,10.0951480886433,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1
15750359.2983008,6.85595898376778,9.08858460979536,6.32507157092914,9.33173444052227,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1
3852289.53866699,5.65795634244569,6.07157000596635,7.99143963446841,5.89630860718898,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1
11152639.500087,9.62392623070627,5.23115149163641,9.3408714919351,10.4225880107842,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0
7284617.38942246,7.73684360343032,6.03133758180775,10.7753951547202,7.99683361151256,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
12381137.2168319,8.71511022327468,5.30199798801914,8.76698056608438,9.26890698354691,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1
7902197.43837221,9.78324337583035,6.38071178877726,8.639495694777,5.65044210711494,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1
6664797.82953531,9.62271830672398,7.48895365116186,7.6154698356986,11.957437480567,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1
27765884.3853893,9.36514080222696,9.22892623208463,6.54727256298065,11.8828742117621,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
8030720.64338725,7.42380735115148,6.67319278954528,11.689987545833,8.46282680775039,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1
15333237.0059086,7.66146669373848,8.52504058089107,6.50113634439185,6.37137372093275,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1
11943819.4898659,11.9858656846918,9.54038463323377,6.46694619348273,7.89955316507258,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1129622.62331695,5.41293692053296,5.61543949856423,9.86074141249992,5.73491456499323,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1
5163848.30486216,6.77862875116989,5.82816074951552,10.204343753634,6.91318961698562,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
9188215.04904934,6.28214527363889,6.50200581457466,7.02850231807679,10.6853179130703,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
15038432.5451012,6.12803347571753,8.56799143948592,7.21252034674399,7.9610563586466,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
16346739.0786285,7.08661528071389,7.46403126930818,7.44038698473014,9.55146081675775,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1
3384807.777922,9.96447174064815,6.08801385969855,11.1864196248353,7.26211003633216,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
7778470.21828577,9.20022780634463,7.05401838757098,5.4825300113298,5.5962964927312,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
12829011.4754921,8.45832617604174,6.01396958576515,10.5879206773825,9.55722706462257,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
21780935.5140524,8.37776698428206,9.71112183155492,8.5177376542706,9.26994392205961,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1
9000769.83586573,9.13885727967136,8.84572469210252,7.17230114364065,11.8164849369787,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1
3964818.97514283,5.81901262351312,8.28135649207979,5.47169291018508,7.64444228215143,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
